censustract2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
3214,681.949158484797,671.074537890509,660.3733281313226,649.8427639321214,639.4801241139174,629.2827308906775,619.2479491773629,609.3731859090028,598.953718082026,588.7124092425265,578.6462131097014,568.7521354900819,559.0272333869095,549.4686141247411,540.0734344890208,530.8388998803655,521.7622634833101,512.8408254492664,504.07193209345206,495.4529751055513,486.9813907738719,478.65465922276866,470.47030366310514
3301,57.7793310162279,56.5839168251328,55.41323492261111,54.26677361480588,53.144031794450356,52.04451872183876,50.967753810328674,49.9132664162812,49.000063790017485,48.10356892696966,47.22347614541534,46.35948535632067,45.51130196101763,44.6786367507535,43.86120580807806,43.05873041003508,42.270936933124915,41.49755676000593,40.73832618790288,39.99298633869105,39.261283070625446,38.54296689168502,37.837792874502256
3303,169.73241795023696,165.56950404157428,161.50869114826398,157.54747510674068,153.68341317139001,149.91412250819153,146.23727872530685,142.65061443970734,138.7613144926556,134.97805442589143,131.29794311341158,127.7181682543637,124.2359942239168,120.84875998272659,117.55387704339832,114.348827492393,111.2311620658654,108.19849827796338,105.24851860015818,102.37896869021452,99.58765566944685,96.87244644694543,94.23126608949158
3304,169.9120950568802,172.87497033903168,175.8895113365323,178.95661898036576,182.07720991167542,185.2522167557133,188.48258840056607,191.76929028074136,188.8664472033217,186.00754493581897,183.19191833901453,180.41891234201086,177.6878817898256,174.9981912932928,172.34921508123603,169.74033685487947,167.17094964446255,164.6404556680251,162.14826619233023,159.6938013958921,157.27649023407756,154.89577030624926,152.55108772492025
3305,118.09820875048054,117.20325134514351,116.31507599658653,115.43363130985617,114.55886627947395,113.69073028648486,112.82917309552832,111.97414485193114,109.73721299839389,107.54496881917633,105.39651957888604,103.29099037649975,101.2275237890823,99.20527952262302,97.22343406984754,95.28118037486547,93.37772750451752,91.51230032628823,89.68413919265299,87.89249963173114,86.13665204411869,84.4158814057777,82.729486976861
3401,1000.3963847818102,956.7810006544127,915.0671645149113,875.1719724792152,837.0161351152703,800.5238198598084,765.6225003054278,732.2428120584707,664.7013208917739,603.3898028349486,547.7336101525173,497.21110015638624,451.34874606268085,409.7166988192345,371.9247583065596,337.61871615201756,306.47703587988383,278.2078392817154,252.5461707615042,229.25151401544497,208.10553777117474,188.91004945822138,171.48513763025267
3403,136.5903761415976,134.22252413311594,131.8957198418487,129.6092516882366,127.36242042825347,125.15453893956429,122.98493201139073,120.85293613801919,118.00774147440558,115.22953014551715,112.51672518820679,109.86778676517037,107.28121129090712,104.75553057825732,102.28931100503252,99.88115270026563,97.52968874961883,95.23358441949807,92.99153639943418,90.80227206230015,88.66454874194488,86.57715302783339,84.5389000762929
3404,126.63734082819235,129.3307749357722,132.08149536383567,134.89072052812392,137.75969475871347,140.689688851185,143.6820006295149,146.73795552093893,145.9048966747722,145.0765672596427,144.25294042568495,143.4339894754652,142.61968786311604,141.81000919347593,141.00492722123357,140.20441585007725,139.40844913184887,138.6170012657029,137.83004659727004,137.04755961782564,136.26951496346285,135.4958874142705,134.72665189351554
3501,104.53642578423938,102.12957304433446,99.77813582173013,97.4808382263369,95.23643374423283,93.0437045613049,90.90146090246304,88.8085403860679,86.85621318271804,84.94680506679344,83.07937252428567,81.25299278297597,79.46676335645698,77.71980159817865,76.0112442652976,74.3402470921148,72.70598437289038,71.10764855382999,69.54444983404039,68.01561577525773,66.52039092015518,65.05803641904168,63.627829664767106
3502,89.80286477722885,87.65820132823097,85.56475652711117,83.52130717500732,81.52665928537583,79.5796473863458,77.67913383973439,75.82400817632531,74.71263306202957,73.61754770442677,72.53851333969207,71.47529470363328,70.42765998039565,69.39538075191861,68.37823194813325,67.37599179788984,66.38844178060457,65.41536657861501,64.45655403023397,63.51179508349146,62.580883750554534,61.663617062815426,60.759795026637796
3601,87.64480992170391,85.3512522912401,83.11771426272372,80.94262519647688,78.82445555454376,76.76171582510874,74.75295547506119,72.79676192997037,70.55550471316856,68.38325103139621,66.27787641281186,64.23732179353618,62.259591503880124,60.342751316572894,58.48492655508077,56.68430026016677,54.939111412898065,53.24765321236315,51.60827140641449,50.019362673804046,48.479373056129354,46.98679643805667,45.540173074334824
3602,82.78421201113628,80.6261853918207,78.5244144132431,76.47743259807342,74.48381169725052,72.54216069344398,70.65112483049391,68.80938466815132,66.74548446660185,64.74348983305737,62.801543943555586,60.91784566856264,59.090647902448914,57.31825594307129,55.59902591995899,53.93136326964509,52.31372125672969,50.744599539302946,49.22254277739747,47.74613928317948,46.3140197116267,44.92485579047867,43.577359088281504
3603,123.67485269061534,120.43676526020003,117.28345828416896,114.21271201842933,111.22236483681039,108.31031170940471,105.47450272075005,102.71294162680842,99.66528262215068,96.70805258643844,93.83856834599247,91.05422634123374,88.35250026440434,85.73093876738109,83.18716323750205,80.71886563938774,78.32380642079917,75.99981248063229,73.74477519720544,71.55664851505068,69.43344708847307,67.37324448019356,65.37417141344112
3800,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0
3901,54.15093897470889,52.36293199719012,50.633963127083454,48.96208298825636,47.34540657092326,45.78211110633655,44.27043401165309,42.80867090265899,41.96544221910663,41.13882312883929,40.32848646249654,39.53411149517379,38.75538381948188,37.991995221107096,37.24364355682238,36.51003263490137,35.79087209788808,35.085877307675645,34.39476923284884,33.71727433824558,33.053124476693895,32.40205678288134,31.76381356931498
3902,119.6626332319684,116.4158194472243,113.2571016659533,110.1840895737295,107.19445771267924,104.28594372172425,101.45634662457225,98.70352516415971,96.51599201417407,94.37694042828988,92.28529592584947,90.24000783954985,88.24004878767539,86.28441415802712,84.37212160328956,82.50221054758156,80.6737417039433,78.88579660251713,77.13747712918497,75.42790507443101,73.75622169220262,72.12158726854813,70.52318069981476
4000,110.94465933332727,107.97120556656176,105.07744402974424,102.2612388727784,99.520511488986,96.85323898091258,94.25745266725157,91.7312366297846,91.31880515729989,90.9082280119315,90.49949685646637,90.09260339117628,89.6875393536493,89.28429651862199,88.88286669781239,88.4832417397538,88.08541352962915,87.68937398910633,87.29511507617408,86.90262878497872,86.51190714566154,86.12294222419703,85.73572612223174
4100,1831.9171907326374,1808.1468716065508,1784.6849878585556,1761.5275373386617,1738.6705698273827,1716.1101863619035,1693.842538570992,1671.8638280185403,1668.8248081977924,1665.7913125359598,1662.763330991538,1659.740853541275,1656.723870180139,1653.7123709212844,1650.7063457960191,1647.7057848537718,1644.7106781620585,1641.7210158064502,1638.7367878905395,1635.7579845359082,1632.784595882095,1629.8166120865615,1626.854023324661
4200,3474.2572812399667,3448.703901785407,3423.3384690338953,3398.159600625683,3373.165924368365,3348.3560781620954,3323.72870992536,3299.2824775212866,3281.521333921267,3263.8558045113414,3246.285374568272,3228.809532139748,3211.427768029471,3194.1395757823143,3176.9444516695717,3159.8418946742754,3142.8314064766014,3125.9124914393474,3109.084656593493,3092.3474116238344,3075.7002688547,3059.142743235739,3042.6743523277896
4300,2376.424093241922,2359.963004989842,2343.6159399153644,2327.3821081991996,2311.260725493003,2295.251012881478,2279.3521968447426,2263.5635092209573,2248.3587224998746,2233.2560692238185,2218.2548633430088,2203.3544234159917,2188.5540725786855,2173.853138513633,2159.250953419462,2144.746853980548,2130.340181336885,2116.0302810541543,2101.816503093997,2087.6982017844857,2073.6747357907943,2059.745468086064,2045.9097659224683
4400,2296.7110537897456,2301.4317908376984,2306.162231047152,2310.9023943623106,2315.6523007683722,2320.411970291613,2325.1814229994725,2329.9606790006364,2301.667205710987,2273.7173093057067,2246.106817618505,2218.83160914707,2191.887612437839,2165.270805478237,2138.977215096303,2113.0029163675995,2087.344032029328,2061.9967319015586,2036.9572323154866,2012.2217955486328,1987.786729266903,1963.6483859734208,1939.803162464056
4501,1134.20052662548,1115.70757553991,1097.5161489483119,1079.6213305439237,1062.0182841795488,1044.7022525605662,1027.6685559592536,1010.9125909500711,1005.8668990472024,1000.8463913264347,995.8509420878561,990.8804262589509,985.9347193914689,981.0136976583086,976.1172378504177,971.245217373708,966.3975142459857,961.5740070938978,956.7745751498927,951.999098249197,947.2474568268067,942.5195319144934,937.8152051378261
4600,982.9331146471376,971.0125707235406,959.2365934701646,947.603429651396,936.1113472940266,924.7586354293928,913.5436038386431,902.4645828010937,890.4875320791394,878.6694346798198,867.0081810555205,855.5016896554696,844.1479065541781,832.9448050848108,821.8903854774235,810.9826745020009,800.2197251162327,789.5996161179631,779.1204518022541,768.7803616229986,758.5774998590258,748.5100452846369,738.5762008445141
4700,323.2397882197405,317.5804276241419,312.0201524862075,306.5572279937169,301.1899497079628,295.9166430319641,290.73566268798976,285.6453922042302,280.7355457343458,275.9100926872708,271.16758245760286,266.5065893738264,261.9257122697335,257.42357406321196,252.99882134227323,248.65012395819596,244.37617462566274,240.17568852977016,236.04740293979356,231.99007682959083,228.0024905045309,224.08344523483467,220.23176289521845
4800,172.12536081623193,167.3849708255256,162.77513276021497,158.2922511766218,153.93282965078893,149.6934680514441,145.57085988806728,141.5617897319928,138.53144190667714,135.5659633371104,132.663965397107,129.82408918616068,127.04500489312029,124.32541117348765,121.66403454004497,119.0596287665269,116.51097430405795,114.01687771008196,111.5761710895161,109.18771154786798,106.85038065605956,104.5630839267073,102.32475030161336
4900,150.97272279586477,149.95238834471726,148.93894972463724,147.9323603308217,146.9325738734416,145.9395443755133,144.95322617078403,143.97357390163202,140.37717689939132,136.87061632370597,133.45164809987256,130.1180842091937,126.86779128872365,123.69868926599132,120.60875002782761,117.5959961224447,114.65849949393686,111.7943802483929,109.00180545083056,106.278987952183,103.62418524558663,101.03569835123832,98.5118707291085
5000,98.49006534901781,98.98258135156938,99.47756026255654,99.9750143981638,100.47495613616479,100.9773979162303,101.48235224023773,101.98983167258223,103.63908637560408,105.31501080668444,107.01803623601668,108.74860090776781,110.50715015285299,112.29413650353378,114.1100198098695,115.95526735805167,117.83035399065207,119.73576222881525,121.67198239642698,123.63951274629073,125.63885958834429,127.67053741994997,129.73506905829157
5100,3129.476474374967,3147.051093723128,3164.724409210327,3182.496975097665,3200.369348758881,3218.3420906978317,3236.4157645660703,3254.5909371805233,3279.441885265784,3304.4825867279383,3329.7144904591532,3355.1390564148446,3380.757755698149,3406.572070645047,3432.583494910131,3458.793533553031,3485.2037031255013,3511.8155317591672,3538.630559253948,3565.6503371671497,3592.8764289032424,3620.3104098043204,3647.953867241253
5200,2469.1214478690345,2564.8130939532507,2664.2133025053886,2767.465800132119,2874.719883613906,2986.1306357789945,3101.8591497436732,3222.072761843042,3358.4443805307324,3500.5878174727263,3648.7473601995334,3803.177635513436,3964.144047089791,4131.923231599449,4306.803534136185,4489.085503766214,4679.082410051432,4877.120781434088,5083.5409664081535,5298.697718441811,5522.960805656315,5756.715646309014,6000.363971172684
5300,3065.4734075418264,3060.953489363549,3056.440235624209,3051.933636497357,3047.4336821710326,3042.9403628477426,3038.4536687444397,3033.973590092502,3063.8534711805864,3094.0276222309253,3124.498941341086,3155.2703551503505,3186.3448191208086,3217.7253178212145,3249.414865213644,3281.4165049429726,3313.7333106292026,3346.3683861626737,3379.324866002176,3412.6059154760023,3446.2147310859655,3480.154540814406,3514.4286044342284
5400,5334.523708106521,5317.104482875662,5299.742137963319,5282.436487633869,5265.187346758186,5247.994530811662,5230.857855872229,5213.777138618395,5141.327758805134,5069.885117963596,4999.435226693737,4929.964289988814,4861.458704534147,4793.905056043408,4727.2901166319325,4661.600842226526,4596.824370011263,4532.948015908784,4469.959272096584,4407.845804557818,4346.595450666144,4286.196216804116,4226.636276014685
5500,103.30579131920788,104.62829921654634,105.96773769557036,107.32432349948188,108.69827614620229,110.08981796389418,111.4991741269376,112.92657269236705,113.25253001785038,113.5794282040674,113.90726996676906,114.23605802954523,114.56579512384728,114.89648398901076,115.22812737227822,115.56072802882201,115.89428872176711,116.22881222221417,116.56430130926249,116.9007587700331,117.23818739969191,117.576590001473,117.91596938670179
5600,3017.345291556969,3002.761414406666,2988.2480261968662,2973.804786230053,2959.4313554554187,2945.127396460906,2930.8925734652867,2916.7265523102806,2975.083890083623,3034.6088309253073,3095.3247360265264,3157.2554339849635,3220.42523015658,3284.8589161945056,3350.5817797787863,3417.619614540801,3485.998730186244,3555.7459628206457,3626.8886854814873,3699.454818881037,3773.472842364129,3848.9718050851816,3925.981337408846
5700,1125.7653800691,1117.5905564039906,1109.4750947899256,1101.4185641652393,1093.4205365984508,1085.480587265533,1077.598294427348,1069.7732394072464,1063.5798608459,1057.422338423585,1051.3004645536514,1045.2140328512583,1039.1628381264152,1033.1466763770652,1027.1653447822073,1021.2186416950586,1015.3063666362565,1009.4283202870996,1003.5843044828288,997.7741222059458,991.997577579572,986.2544758608441,980.5446234343494
